umls_key	original_label	prefix	local_id	id_label
UMLS:C0389901	oligotide	MESH	C099595	oligotide
UMLS:C0389901	oligotide	CAS	164325-71-7	
UMLS:C0040577	Trace Elements	MESH	D014131	Trace Elements
UMLS:C0107264	brown adipose tissue uncoupling protein	MESH	D000071256	Uncoupling Protein 1
UMLS:C0966713	Kir4.2 channel	MESH	C489469	Kir4.2 channel
UMLS:C1538492	NSUN5	MESH	C455826	NSUN5 protein, human
UMLS:C0911987	HS 1030	MESH	C403899	HS 1030
UMLS:C0024099	Luminescent Proteins	MESH	D008164	Luminescent Proteins
UMLS:C0600174	buserelin	MESH	D002064	Buserelin
UMLS:C0600174	buserelin	DRUGBANK	DB06719	Buserelin
UMLS:C0035673	RNA Nucleotidyltransferases	MESH	D012316	RNA Nucleotidyltransferases
UMLS:C1700414	calpain inhibitor III	MESH	C058076	calpain inhibitor III
UMLS:C0256146	multiflorin A	MESH	C087918	multiflorin A
UMLS:C0256146	multiflorin A	CAS	61358-52-9	
UMLS:C0379632	N-benzyloxycarbonyl-leucyl-leucyl-phenylalaninal	MESH	C077180	N-benzyloxycarbonyl-leucyl-leucyl-phenylalaninal
UMLS:C1421271	UBE2A	MESH	C471545	UBE2A protein, human
UMLS:C0300548	cholyl-nitrobenzoxadiazolyl-lysine	MESH	C095008	cholyl-nitrobenzoxadiazolyl-lysine
UMLS:C1970415	FTO	MESH	C526492	FTO protein, human
UMLS:C0116743	ethomersol	MESH	C070941	ethomersol
UMLS:C0116743	ethomersol	CAS	133875-83-9	
UMLS:C0977620	hydrocortisone 25 MG/ML Topical Cream	RXCUI	310891	
UMLS:C1539070	CCDC12	MESH	C572768	CCDC12 protein, human
UMLS:C0019142	Heparinoids	MESH	D006496	Heparinoids
UMLS:C0019142	Heparinoids	RXCUI	5228	
UMLS:C0064257	kaurene synthetase	MESH	C021459	kaurene synthetase
UMLS:C1538913	APH1A	MESH	C475154	APH1A protein, human
UMLS:C0915172	kendrin	MESH	C410004	kendrin
UMLS:C1438168	AKAP11	MESH	C099270	AKAP11 protein, human
UMLS:C1566584	CDP860	MESH	C497445	CDP860
UMLS:C0217176	Ul41 protein, Human herpesvirus 1	MESH	C081688	Ul41 protein, Human herpesvirus 1
UMLS:C1270916	nicotine Oral Product	RXCUI	1158680	
UMLS:C3494197	Voltage-Gated Sodium Channels	MESH	D061566	Voltage-Gated Sodium Channels
UMLS:C2702454	dexamethasone Drug Implant	RXCUI	854176	
UMLS:C0056097	cold agglutinins	MESH	C029443	cold agglutinins
UMLS:C1869616	myo-inositol trispyrophosphate	RXCUI	1791813	
UMLS:C1871788	CCL3	MESH	C515429	CCL3 protein, human
UMLS:C0140280	retinoic acid receptor beta	MESH	C082925	retinoic acid receptor beta
UMLS:C1421519	WNT8B	MESH	C490604	WNT8B protein, human
UMLS:C1125968	exemestane 25 MG	RXCUI	330333	
UMLS:C0536158	butyrivibriocin AR10	MESH	C104556	butyrivibriocin AR10
UMLS:C1418356	PCDHGA9	MESH	C000716309	PCDHGA9 protein, human
UMLS:C0216868	Ace toxin	MESH	C081530	Ace toxin
UMLS:C0215002	Mycobacterium w. Vaccine	DRUGBANK	DB15798	Mycobacterium w. Vaccine
UMLS:C0215002	Mycobacterium w. Vaccine	MESH	C080550	Mycobacterium w vaccine
UMLS:C1430725	MTERF1	MESH	C105178	MTERF1 protein, human
UMLS:C0052686	autocide AMI	MESH	C058779	autocide AMI
UMLS:C0390065	4-carboxybutyl-2-chloroethylsulfide	MESH	C099675	4-carboxybutyl-2-chloroethylsulfide
UMLS:C0907888	piratoxin III	MESH	C120516	piratoxin III
UMLS:C0120107	goserelin	MESH	D017273	Goserelin
UMLS:C0120107	goserelin	DRUGBANK	DB00014	Goserelin
UMLS:C0251818	Centruroides neurotoxin, variant 3	MESH	C085813	Centruroides neurotoxin, variant 3
UMLS:C0250433	Is1-1 protein	MESH	C085115	Is1-1 protein
UMLS:C0077913	urokinase inhibitor	MESH	C031220	urokinase inhibitor
UMLS:C4078316	borondipyrromethene dye	MESH	C000604893	borondipyrromethene dye
UMLS:C0766258	4-deoxymaltopentaose	MESH	C118633	4-deoxymaltopentaose
UMLS:C1721034	Naphthalimides	MESH	D053644	Naphthalimides
UMLS:C0039863	Thiepins	MESH	D013846	Thiepins
UMLS:C0174959	barley oil	MESH	C078017	barley oil
UMLS:C0384230	SB 207266	MESH	C096919	SB 207266
UMLS:C0162732	N-Acetylhexosaminyltransferases	MESH	D017349	N-Acetylhexosaminyltransferases
UMLS:C0073264	cathepsin R	MESH	C035145	ribosomal neutral proteinase
UMLS:C1413627	CORT	MESH	C105172	CORT protein, human
UMLS:C0056943	cytochrome C(551)	MESH	C017167	cytochrome C(551)
UMLS:C1417625	NDUFA5	MESH	C508060	NDUFA5 protein, human
UMLS:C1447076	PPBP	MESH	C061615	PPBP protein, human
UMLS:C1428060	OBP2B	MESH	C000720137	OBP2B protein, human
UMLS:C0676476	tetrachloroethene dehalogenase	MESH	C112990	tetrachloroethene dehalogenase
UMLS:C0282587	Neural Cell Adhesion Molecules	MESH	D019006	Neural Cell Adhesion Molecules
UMLS:C3255699	lovage oil	RXCUI	1310097	
UMLS:C0059296	enhancer-binding protein AP-2	MESH	D050656	Transcription Factor AP-2
UMLS:C0016956	galactoside	CHEBI	24163	galactoside
UMLS:C0016956	galactoside	MESH	D005697	Galactosides
UMLS:C0608647	roseorubicins	MESH	C020801	roseorubicins
UMLS:C0608647	roseorubicins	CAS	79392-32-8	
UMLS:C0539282	SEC31 protein, S cerevisiae	MESH	C106113	SEC31 protein, S cerevisiae
UMLS:C0250080	pyrimine	MESH	C084932	pyrimine
UMLS:C0082578	fibronectin laminase	MESH	C064016	fibronectin laminase
UMLS:C1418666	PLXNB3	MESH	C496426	PLXNB3 protein, human
UMLS:C0042006	Uridine Phosphorylase	MESH	D014543	Uridine Phosphorylase
UMLS:C0164525	prolyl-glycyl-glycine	MESH	C049251	prolyl-glycyl-glycine
UMLS:C5443539	rosmarinate	RXCUI	2531312	
UMLS:C1260075	boradiazaindacene	MESH	C476083	boradiazaindacene
UMLS:C0044276	1-aminocyclobutanecarboxylic acid	MESH	C016987	1-aminocyclobutanecarboxylic acid
UMLS:C2826110	onartuzumab	MESH	C584058	onartuzumab
UMLS:C2826110	onartuzumab	DRUGBANK	DB11746	Onartuzumab
UMLS:C5544091	regdanvimab	MESH	C000716788	regdanvimab
UMLS:C5544091	regdanvimab	DRUGBANK	DB16405	Regdanvimab
UMLS:C2001803	poly(tetrahydrofuran)	MESH	C524501	poly(tetrahydrofuran)
UMLS:C3700471	Sovaldi	RXCUI	1484917	
UMLS:C1248587	povidone-iodine Topical Solution	RXCUI	374503	
UMLS:C0526684	FKBP22	MESH	C403422	FKBP22
UMLS:C1101796	t-butalone	MESH	C443000	t-butalone
UMLS:C5226863	CDM-3008	MESH	C000655265	CDM-3008
UMLS:C0733757	Halog	RXCUI	227517	
UMLS:C0257526	quandong oil	MESH	C088586	quandong oil
UMLS:C1336575	TAP1	MESH	C073119	TAP1 protein, human
UMLS:C0069590	ORALIT	MESH	C034130	ORALIT
UMLS:C3713754	spike protein, canine coronavirus	MESH	C578555	spike protein, canine coronavirus
UMLS:C1566877	cicadapeptin II	MESH	C497866	cicadapeptin II
UMLS:C0757638	CGP 71982	MESH	C114539	CGP 71982
UMLS:C0205807	ioxaglate meglumine	RXCUI	66895	
UMLS:C1259875	star-99	MESH	C475885	star-99
UMLS:C1420017	SH2D1A	MESH	C114953	SH2D1A protein, human
UMLS:C0020924	imidazoles	CHEBI	24780	imidazoles
UMLS:C0020924	imidazoles	MESH	D007093	Imidazoles
UMLS:C1825452	HDDC3	MESH	C553427	HDDC3 protein, human
UMLS:C0908337	(1,10-phenanthroline)(9,10-phenanthrenequinonediimine)rhodamine(III)	MESH	C120940	(1,10-phenanthroline)(9,10-phenanthrenequinonediimine)rhodamine(III)
UMLS:C0016042	Fibroins	MESH	D005349	Fibroins
UMLS:C0376261	lactate	RXCUI	114202	
UMLS:C0257075	CopB ATPase, Enterococcus hirae	MESH	C088359	CopB ATPase, Enterococcus hirae
UMLS:C0772078	sulfated mucopolysaccharides	RXCUI	236768	
UMLS:C3178967	Receptors, Wnt	MESH	D060490	Receptors, Wnt
UMLS:C0168122	Cerec	MESH	C074543	Cerec
UMLS:C0168122	Cerec	CAS	131552-79-9	
UMLS:C1702044	IL2	MESH	C508594	IL2 protein, human
UMLS:C0644113	monolysocardiolipin	MESH	C067188	monolysocardiolipin
UMLS:C1173580	1-deoxy-gulonojirimycin	MESH	C470465	1-deoxy-gulonojirimycin
UMLS:C0168387	reboxetine mesylate	RXCUI	60841	
UMLS:C0060732	FR 900406	MESH	C046601	FR 900406
UMLS:C0060732	FR 900406	CAS	121181-37-1	
UMLS:C1328109	Cervene	MESH	C529632	transforming growth factor(alpha)-Pseudomonas aeruginosa exotoxin (38)
UMLS:C0719386	Clozaril	RXCUI	216102	
UMLS:C1609775	10-methylthio-DDACTHF	MESH	C503367	10-methylthio-DDACTHF
UMLS:C0755672	2-methyl-4-amino-6-oxypyrimidine	MESH	C113629	2-methyl-4-amino-6-oxypyrimidine
UMLS:C3529024	Actinidia chinensis root extract	RXCUI	1363985	
UMLS:C1412817	BPNT1	MESH	C499443	BPNT1 protein, human
UMLS:C0062868	HLA-DQbeta antigen	MESH	C057615	HLA-DQbeta antigen
UMLS:C0966560	Novozym 188	MESH	C427304	Novozym 188
UMLS:C0723486	sacrosidase	DRUGBANK	DB06760	Sacrosidase
UMLS:C1529160	crenarchaeol	MESH	C493345	crenarchaeol
UMLS:C0053997	bradykinin potentiating factors	MESH	C006791	bradykinin potentiating factors
UMLS:C0989246	prednisone 2.5 MG	RXCUI	316581	
UMLS:C1434378	technetium Tc 99m interleukin 2	MESH	C481016	technetium Tc 99m interleukin 2
UMLS:C3711161	ABCA1	MESH	C577836	ABCA1 protein, human
UMLS:C0299515	hydra metalloproteinase 1	MESH	C094519	hydra metalloproteinase 1
UMLS:C0069732	oxanilic acid	MESH	C010758	oxanilic acid
UMLS:C0949720	HMGB3 Protein	MESH	D025765	HMGB3 Protein
UMLS:C0033562	Prostaglandins F, Synthetic	MESH	D011461	Prostaglandins F, Synthetic
UMLS:C0538263	fatty acid 2-chloroethyl ester synthase	MESH	C105596	fatty acid 2-chloroethyl ester synthase
UMLS:C0117339	toremifene citrate	RXCUI	49953	
UMLS:C0719961	Diprolene	RXCUI	216664	
UMLS:C0384601	Receptor, Bradykinin B1	MESH	D043783	Receptor, Bradykinin B1
UMLS:C0252334	spidroin 1	MESH	C086087	spidroin 1
UMLS:C0207864	UDPgalactose - UDP-N-acetylglucosamine galactosephosphotransferase	MESH	C037363	UDPgalactose - UDP-N-acetylglucosamine galactosephosphotransferase
UMLS:C1176430	Pegasys	RXCUI	358338	
UMLS:C3502541	accutase	MESH	C575294	accutase
UMLS:C0603939	spasmocanulase	MESH	C009300	spasmocanulase
UMLS:C2350383	Pentastarch	DRUGBANK	DB09111	Pentastarch
UMLS:C2350383	Pentastarch	RXCUI	816249	
UMLS:C1135639	Adaptor Protein Complex beta Subunits	MESH	D033966	Adaptor Protein Complex beta Subunits
UMLS:C0045130	2',3'-O (2,4,6-trinitrocyclohexadienylidine)adenosine 5'-monophosphate	MESH	C036744	2',3'-O (2,4,6-trinitrocyclohexadienylidine)adenosine 5'-monophosphate
UMLS:C0045130	2',3'-O (2,4,6-trinitrocyclohexadienylidine)adenosine 5'-monophosphate	CAS	84430-16-0	
UMLS:C1419597	ROBO2	MESH	C498890	ROBO2 protein, human
UMLS:C0656605	FN-gelatinase	MESH	C079023	FN-gelatinase
UMLS:C0167220	Basic-Leucine Zipper Transcription Factors	MESH	D050976	Basic-Leucine Zipper Transcription Factors
UMLS:C1418215	P2RX7	MESH	C546468	P2RX7 protein, human
UMLS:C0257814	BODIPY-CGP 12177	MESH	C088725	BODIPY-CGP 12177
UMLS:C0257814	BODIPY-CGP 12177	CAS	156498-87-2	
UMLS:C1328139	CMC544	MESH	D000080045	Inotuzumab Ozogamicin
UMLS:C1328139	CMC544	DRUGBANK	DB05889	Inotuzumab ozogamicin
UMLS:C1824291	NTMT1	MESH	C551913	NTMT1 protein, human
UMLS:C1614986	Bmp6 protein, mouse	MESH	C525817	Bmp6 protein, mouse
UMLS:C0074363	sergolexole	UNII	J6TGA89COP	SERGOLEXOLE
UMLS:C0074363	sergolexole	CHEMBL.COMPOUND	CHEMBL3991393	SERGOLEXOLE
UMLS:C0074363	sergolexole	MESH	C054583	sergolexole
UMLS:C0074363	sergolexole	INCHIKEY	RJBJIKXTJIZONR-HSWWXKJFSA-N	
UMLS:C1825683	KANSL1	MESH	C574033	NSL1 protein, human
UMLS:C1883036	Single-Chain Antibodies	MESH	D057127	Single-Chain Antibodies
UMLS:C0069636	organ-specific neoantigen	MESH	C050269	organ-specific neoantigen
UMLS:C0761898	(((4-chloromethyl)benzoyl)amino)-tetramethylrhodamine	MESH	C116572	(((4-chloromethyl)benzoyl)amino)-tetramethylrhodamine
UMLS:C0724147	Urocit-K	RXCUI	220697	
UMLS:C1446985	leucine-isoleucine-valine binding protein, bacteria	MESH	C028332	leucine-isoleucine-valine binding protein, bacteria
UMLS:C0017953	Glycopeptides	MESH	D006020	Glycopeptides
UMLS:C0909360	8-oxanorcocaine	MESH	C121651	8-oxanorcocaine
UMLS:C0060772	fructose-1-phosphate	MESH	C032284	fructose-1-phosphate
UMLS:C0060772	fructose-1-phosphate	CAS	15978-08-2	
UMLS:C0076831	topostasin	MESH	C039791	topostasin
UMLS:C1427286	SLC25A27	MESH	C117577	SLC25A27 protein, human
UMLS:C3887958	IDO1	MESH	C576710	IDO1 protein, human
UMLS:C1427856	ZNF280B	MESH	C000591153	ZNF280B protein, human
UMLS:C1253030	oxybate Oral Solution	RXCUI	378683	
UMLS:C1427202	TOMM20	MESH	C084008	TOMM20 protein, human
UMLS:C0258432	Wiskott-Aldrich Syndrome Protein	MESH	D051316	Wiskott-Aldrich Syndrome Protein
UMLS:C0102311	alpha helical corticotropin-releasing hormone	MESH	C069206	alpha helical corticotropin-releasing hormone
UMLS:C1822768	SLFN11	MESH	C576668	SLFN11 protein, human
UMLS:C1704426	ABT-510	MESH	C500617	NAc-Sar-Gly-Val-(d-allo-Ile)-Thr-Nva-Ile-Arg-ProNEt
UMLS:C1704426	ABT-510	DRUGBANK	DB05434	ABT-510
UMLS:C0668117	dopuin	MESH	C109197	dopuin
UMLS:C0078056	Vascular Cell Adhesion Molecule-1	MESH	D019010	Vascular Cell Adhesion Molecule-1
UMLS:C0672544	3-amino-5-hydroxybenzoic acid synthase	MESH	C111160	3-amino-5-hydroxybenzoic acid synthase
UMLS:C1822738	SLC7A14	MESH	C000593182	SLC7A14 protein, human
UMLS:C0062059	H-Y antibody	MESH	C051256	H-Y antibody
UMLS:C1825239	PHETA1	MESH	C548332	PHETA1 protein, human
UMLS:C0052603	ATP-citrate lyase kinase	MESH	C032202	ATP-citrate lyase kinase
UMLS:C0102271	almond oil	UNII	66YXD4DKO9	ALMOND OIL
UMLS:C0102271	almond oil	MESH	C068582	almond oil
UMLS:C0102271	almond oil	RXCUI	1305638	
UMLS:C0988144	nimodipine 30 MG	RXCUI	316355	
UMLS:C0391157	gamma-glutamyl-leucine	MESH	C100511	gamma-glutamyl-leucine
UMLS:C0145239	terylene	MESH	C016130	terylene
UMLS:C0145239	terylene	CAS	79028-56-1	
UMLS:C0073124	retinyl esterase	MESH	C022523	retinyl esterase
UMLS:C0029005	Oncogene Proteins	MESH	D015513	Oncogene Proteins
UMLS:C1427189	PLEKHG1	MESH	C000630797	PLEKHG1 protein, human
UMLS:C1612027	dichlorodibenzo-p-dioxin	UNII	6W0BQ34FSH	DICHLORODIBENZO-P-DIOXIN (MIXED ISOMERS)
UMLS:C1612027	dichlorodibenzo-p-dioxin	MESH	C503656	dichlorodibenzo-p-dioxin
UMLS:C0913208	RPR 115781	MESH	C406147	RPR 115781
UMLS:C2715366	Celox	MESH	C540163	Celox
UMLS:C0003016	angiotensinase	MESH	C076819	angiotensinase
UMLS:C1414371	ELAVL1	MESH	C098770	ELAVL1 protein, human
UMLS:C1530044	cysteinyl-seryl-valyl-threonyl-cysteinyl-glycine	MESH	C494028	cysteinyl-seryl-valyl-threonyl-cysteinyl-glycine
UMLS:C0755322	ACP1	MESH	C490429	ACP1 protein, human
UMLS:C1334033	HDAC5	MESH	C404500	HDAC5 protein, human
UMLS:C1121495	Brz2001	MESH	C451122	Brz2001
UMLS:C4042029	benzothiostrobin	MESH	C000598462	benzothiostrobin
UMLS:C1421946	MAP1LC3B	MESH	C502070	MAP1LC3B protein, human
UMLS:C1312386	Ahr protein, mouse	MESH	C484722	Ahr protein, mouse
UMLS:C1248923	amphotericin B Oral Lozenge	RXCUI	374833	
UMLS:C0010640	Cystathionine	MESH	D003540	Cystathionine
UMLS:C1570193	BB-10153	MESH	C501338	BB-10153
UMLS:C1243474	flurbiprofen Oral Tablet [Ansaid]	RXCUI	369463	
UMLS:C0300697	alkyl-diol silica	MESH	C095072	alkyl-diol silica
UMLS:C0909645	T lymphocyte activation molecule H4	MESH	C121917	T lymphocyte activation molecule H4
UMLS:C0300821	Phosphatidylethanolamine Binding Protein	MESH	D049488	Phosphatidylethanolamine Binding Protein
UMLS:C0665727	mitochondrial phosphoprotein, 65-kDa	MESH	C108130	mitochondrial phosphoprotein, 65-kDa
UMLS:C0291794	cytokeratin peptide SFGSGFGGGY	MESH	C090852	cytokeratin peptide SFGSGFGGGY
UMLS:C0061057	gamma-glutamylaminomethylsulfonic acid	MESH	C042626	gamma-glutamylaminomethylsulfonic acid
UMLS:C0630547	myelin basic protein 59-74	MESH	C052244	myelin basic protein 59-74
UMLS:C0059401	enzymobeads	MESH	C041744	enzymobeads
UMLS:C0056136	colony inhibiting factor	MESH	C016313	colony inhibiting factor
UMLS:C1097044	exo-alpha-L-arabinanase	MESH	C434938	exo-alpha-L-arabinanase
UMLS:C0700442	amiodarone hydrochloride	RXCUI	203114	
UMLS:C0062273	Hemoglobin Constant Spring	MESH	C035541	Hemoglobin Constant Spring
UMLS:C1538648	PIM3	MESH	C499249	PIM3 protein, human
UMLS:C0055200	CGP 42112A	MESH	C060894	CGP 42112A
UMLS:C3491948	SH-053-2'F-R-CH3	MESH	C571869	SH-053-2'F-R-CH3
UMLS:C1098782	HPMA copolymer-platinate	MESH	C438846	HPMA copolymer-platinate
UMLS:C0912828	nogalonic acid methyl ester cyclase	MESH	C405498	nogalonic acid methyl ester cyclase
UMLS:C0251554	CI 992	MESH	C085688	CI 992
UMLS:C0609830	3-ketodihydrosphingosine reductase	MESH	C023943	3-ketodihydrosphingosine reductase
UMLS:C2983838	Omadacycline	UNII	090IP5RV8F	OMADACYCLINE
UMLS:C2983838	Omadacycline	CHEMBL.COMPOUND	CHEMBL1689772	OMADACYCLINE
UMLS:C2983838	Omadacycline	DRUGBANK	DB12455	Omadacycline
UMLS:C2983838	Omadacycline	MESH	C000591640	omadacycline
UMLS:C2983838	Omadacycline	DrugCentral	5299	omadacycline
UMLS:C2983838	Omadacycline	INCHIKEY	JEECQCWWSTZDCK-IQZGDKDPSA-N	
UMLS:C2983838	Omadacycline	RXCUI	2059269	
UMLS:C1125907	trovafloxacin 100 MG	RXCUI	330290	
UMLS:C1307011	flavocytochrome c sulfide dehydrogenase	MESH	C064500	flavocytochrome c sulfide dehydrogenase
UMLS:C0913590	IEM 1925	MESH	C406748	IEM 1925
UMLS:C0908257	NK lytic-associated molecule	MESH	C120864	NK lytic-associated molecule
UMLS:C3700984	oclacitinib	UNII	99GS5XTB51	OCLACITINIB
UMLS:C3700984	oclacitinib	CHEMBL.COMPOUND	CHEMBL2103874	OCLACITINIB
UMLS:C3700984	oclacitinib	MESH	C588062	oclacitinib
UMLS:C3700984	oclacitinib	DrugCentral	5589	oclacitinib
UMLS:C3700984	oclacitinib	INCHIKEY	HJWLJNBZVZDLAQ-HAQNSBGRSA-N	
UMLS:C3700984	oclacitinib	RXCUI	1487006	
UMLS:C1417190	MLN	MESH	C000596640	myoregulin, human
UMLS:C1450745	TRANSPARENT TESTA 19 protein, Arabidopsis	MESH	C484247	TRANSPARENT TESTA 19 protein, Arabidopsis
UMLS:C1101278	AGN 190730	MESH	C446027	AGN 190730
UMLS:C1538300	ATXN2L	MESH	C000600133	ATXN2L protein, human
UMLS:C0966410	phospholipid diacylglycerol acyltransferase	MESH	C426836	phospholipid diacylglycerol acyltransferase
UMLS:C1823139	STT3B	MESH	C551978	STT3B protein, human
UMLS:C0666536	reticalmin	MESH	C108488	reticalmin
UMLS:C0054677	benzyloxycarbonyl-phenylalanylarginine-4-methylcoumaryl-7-amide	MESH	C021159	benzyloxycarbonyl-phenylalanylarginine-4-methylcoumaryl-7-amide
UMLS:C4043058	VO-OHpic	MESH	C000600334	VO-OHpic
UMLS:C0285862	CD98 Antigen	MESH	D027261	Fusion Regulatory Protein-1
UMLS:C0251224	factor IX Strasbourg 2	MESH	C085515	factor IX Strasbourg 2
UMLS:C1436632	BPIFA1	MESH	C485599	BPIFA1 protein, human
UMLS:C1418967	PRSS12	MESH	C108493	neurotrypsin
UMLS:C0720025	Doryx	RXCUI	216727	
UMLS:C0389826	LTSP protein, synthetic	MESH	C099560	LTSP protein, synthetic
UMLS:C5196727	xylopic acid	MESH	C000629942	xylopic acid
UMLS:C2986635	Programmed Cell Death Protein 1	MESH	D061026	Programmed Cell Death 1 Receptor
UMLS:C1259962	adaline	MESH	C475960	adaline
UMLS:C1418616	PLA2G10	MESH	C516365	PLA2G10 protein, human
UMLS:C0630179	ACTH, formylmethionyl-	MESH	C051880	ACTH, formylmethionyl-
UMLS:C0758159	RD6 2198	MESH	C114790	RD6 2198
UMLS:C1421754	ZNF267	MESH	C502002	ZNF267 protein, human
UMLS:C0638958	glycyl-threonine	MESH	C061951	glycyl-threonine
UMLS:C0053793	bismuth-binding proteins	MESH	C028053	bismuth-binding proteins
UMLS:C0377401	vinorelbine tartrate	RXCUI	114527	
UMLS:C1427118	ZFYVE26	MESH	C528699	ZFYVE26 protein, human
UMLS:C0961545	Sodium-Phosphate Cotransporter Proteins, Type III	MESH	D050611	Sodium-Phosphate Cotransporter Proteins, Type III
UMLS:C0991474	zinc sulfate 220 MG	RXCUI	316931	
UMLS:C0540183	Albumin Blue 580	MESH	C106561	Albumin Blue 580
UMLS:C0949774	Amino Acid Transport Systems, Basic	MESH	D026923	Amino Acid Transport Systems, Basic
UMLS:C0058302	dinitrophenyl gamma globulin	MESH	C030730	dinitrophenyl gamma globulin
UMLS:C1455615	NHS	MESH	C488621	NHS protein, human
UMLS:C0078476	Whetlerite	MESH	C062160	Whetlerite
UMLS:C0536778	BW 1023U90	MESH	C104867	BW 1023U90
UMLS:C1101612	mannosyl-3-phosphoglycerate phosphatase	MESH	C441640	mannosyl-3-phosphoglycerate phosphatase
UMLS:C0717624	ciprofloxacin Otic Product	RXCUI	1152119	
UMLS:C1172796	C12L protein, vaccinia virus	MESH	C469545	C12L protein, vaccinia virus
UMLS:C1332410	BID	MESH	C494814	BID protein, human
UMLS:C5446297	Amivantamab	UNII	0JSR7Z0NB6	AMIVANTAMAB
UMLS:C5446297	Amivantamab	CHEMBL.COMPOUND	CHEMBL4297774	AMIVANTAMAB
UMLS:C5446297	Amivantamab	DRUGBANK	DB16695	Amivantamab
UMLS:C5446297	Amivantamab	DrugCentral	5463	amivantamab
UMLS:C5446297	Amivantamab	RXCUI	2549199	
UMLS:C5544434	Viperin Protein	MESH	D000090123	Viperin Protein
UMLS:C0052991	basalt	MESH	C060346	basalt
UMLS:C0723692	TheraTears	RXCUI	220262	
UMLS:C1741836	dihydroethidine	MESH	C514241	dihydroethidine
UMLS:C0017622	Gliadin	MESH	D005903	Gliadin
UMLS:C0065553	makisterone	MESH	C008310	makisterone
UMLS:C0065553	makisterone	CAS	12774-34-4	
UMLS:C0217576	heat-shock protein 70.1	MESH	C081884	heat-shock protein 70.1
UMLS:C0065111	livetin	MESH	C039690	livetin
UMLS:C1425011	RASSF5	MESH	C454042	RASSF5 protein, human
UMLS:C0386852	polybenzylmethacrylate	MESH	C098156	polybenzylmethacrylate
UMLS:C1308691	UapC protein, Aspergillus nidulans	MESH	C114088	UapC protein, Aspergillus nidulans
UMLS:C1309478	KIF1B	MESH	C091053	KIF1B protein, human
UMLS:C0971061	fructosamine-3-kinase	MESH	C414347	fructosamine-3-kinase
UMLS:C0771635	sarsaparilla preparation	RXCUI	236368	
UMLS:C0250501	CXCR4 Receptors	MESH	D019718	Receptors, CXCR4
UMLS:C0249564	trypsin carboxypeptidase peptide inhibitor	MESH	C084638	trypsin carboxypeptidase peptide inhibitor
UMLS:C0962312	prosopis gum	MESH	C416517	prosopis gum
UMLS:C0962312	prosopis gum	CAS	9000-47-9	
UMLS:C1366517	SET	MESH	C513473	SET protein, human
UMLS:C2713842	importin alpha, Arabidopsis	MESH	C535122	importin alpha, Arabidopsis
UMLS:C0676764	ATIC	MESH	C021436	IMP cyclohydrolase
UMLS:C0676764	ATIC	MESH	C113120	inosine monophosphate synthase
UMLS:C3473371	pertuzumab	MESH	C481039	2C4 antibody
UMLS:C3473371	pertuzumab	MESH	C485206	pertuzumab
UMLS:C3473371	pertuzumab	DRUGBANK	DB06366	Pertuzumab
UMLS:C0311781	oxamate carbamoyltransferase	MESH	C050901	oxamate carbamoyltransferase
UMLS:C0005533	poly(methyl methacrylate) macromolecule	CHEBI	53205	poly(methyl methacrylate) macromolecule
UMLS:C0005533	poly(methyl methacrylate) macromolecule	MESH	D019904	Polymethyl Methacrylate
UMLS:C0005533	poly(methyl methacrylate) macromolecule	KEGG.COMPOUND	C19504	
UMLS:C0084596	Sovol	MESH	C053040	Sovol
UMLS:C0084596	Sovol	CAS	37353-77-8	
UMLS:C1259194	NW 1029	MESH	C475054	NW 1029
UMLS:C1419778	RYR1	MESH	C000629268	RYR1 protein, human
UMLS:C1100058	ABT-271	MESH	C442359	ABT-271
UMLS:C1414860	FUS	MESH	C000599550	FUS protein, human
UMLS:C1824631	DNAAF19	MESH	C000598212	CCDC103 protein, human
UMLS:C1846414	GABBR2	MESH	C485503	GABBR2 protein, human
UMLS:C0606842	dibenzothioline	MESH	C015797	dibenzothioline
UMLS:C3849719	1,7-bis(4-hydroxyphenyl)-4-N-phenylaminocarbonylhepta-1,6-dien-3,5-dione	MESH	C000589611	1,7-bis(4-hydroxyphenyl)-4-N-phenylaminocarbonylhepta-1,6-dien-3,5-dione
