combo_concept_id	combo_label	seed_identifier	canonical_identifier	equivalent_identifier	equivalent_label	mapping_confidence	mapping_source
1.3.10.12	Cognitive_Behavioral_Therapy	MESH:D015928	UMLS:C0009244	SNOMEDCT:228553007		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.12	Cognitive_Behavioral_Therapy	MESH:D015928	UMLS:C0009244	SNOMEDCT:228557008		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.12	Cognitive_Behavioral_Therapy	MESH:D015928	UMLS:C0009244	SNOMEDCT:304891004		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.12	Cognitive_Behavioral_Therapy	MESH:D015928	UMLS:C0009244	SNOMEDCT:389923006		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.12	Cognitive_Behavioral_Therapy	MESH:D015928	UMLS:C0009244	SNOMEDCT:390657008		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.13	Dialectical_Behavior_Therapy	MESH:D000077252	UMLS:C1321145	UMLS:C1321145	Dialectical Behavior Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.10.13	Dialectical_Behavior_Therapy	MESH:D000077252	UMLS:C1321145	MESH:D000077252		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.13	Dialectical_Behavior_Therapy	MESH:D000077252	UMLS:C1321145	SNOMEDCT:405780009		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.14	Acceptance_and_Commitment_Therapy	MESH:D064869	UMLS:C3658321	UMLS:C3658321	Acceptance and Commitment Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.10.14	Acceptance_and_Commitment_Therapy	MESH:D064869	UMLS:C3658321	MESH:D064869		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.14	Acceptance_and_Commitment_Therapy	MESH:D064869	UMLS:C3658321	NCIT:C183119		0.9	combo_crosswalk_from_mrconso.tsv
1.3.10.14	Acceptance_and_Commitment_Therapy	MESH:D064869	UMLS:C3658321	SNOMEDCT:460901000124104		0.9	combo_crosswalk_from_mrconso.tsv
1.3.12	Neurolinguistic_Programming	UMLS:C0683473	UMLS:C0683473	UMLS:C0683473			self
1.3.12	Neurolinguistic_Programming	UMLS:C0683473	UMLS:C0683473	MESH:D020557	Neurolinguistic Programming	0.9	combo_crosswalk_from_mrconso.tsv
1.3.14	Morita_Therapy	UMLS:C0870913	UMLS:C0870913	UMLS:C0870913	Morita Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.15.1	Nature_Therapy	UMLS:C0598380	UMLS:C0598380	UMLS:C0598380	Nature Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.15.1	Nature_Therapy	UMLS:C0598380	UMLS:C0598380	SNOMEDCT:1256107005	Nature Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.15.1.1	Horticultural_Therapy	UMLS:C0454057	UMLS:C0454057	UMLS:C0454057	Horticultural Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.15.1.1	Horticultural_Therapy	UMLS:C0454057	UMLS:C0454057	MESH:D058611	Horticultural Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.15.1.1	Horticultural_Therapy	UMLS:C0454057	UMLS:C0454057	SNOMEDCT:228652008	Horticultural Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.15.1.1	Horticultural_Therapy	MESH:D058611	UMLS:C0454057	UMLS:C0454057	Horticultural Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.15.1.1	Horticultural_Therapy	MESH:D058611	UMLS:C0454057	MESH:D058611	Horticultural Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.15.1.1	Horticultural_Therapy	MESH:D058611	UMLS:C0454057	SNOMEDCT:228652008	Horticultural Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.15.1.2	Forest_Therapy	UMLS:C5940600	UMLS:C5940600	UMLS:C5940600			self
1.3.15.1.2	Forest_Therapy	UMLS:C5940600	UMLS:C5940600	MESH:D000099080	Forest Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.15.1.2	Forest_Therapy	MESH:D000099080	UMLS:C5940600	UMLS:C5940600			self
1.3.15.1.2	Forest_Therapy	MESH:D000099080	UMLS:C5940600	MESH:D000099080	Forest Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.3.16	Positive_Thinking	UMLS:C4280069	UMLS:C4280069	UMLS:C4280069	Positive Thinking		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.16	Positive_Thinking	UMLS:C4280069	UMLS:C4280069	MESH:D000067656	Positive Thinking	0.9	combo_crosswalk_from_mrconso.tsv
1.3.17	Reminiscence_Therapy	UMLS:C0150321	UMLS:C0150321	UMLS:C0150321	Reminiscence therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.3.17	Reminiscence_Therapy	UMLS:C0150321	UMLS:C0150321	SNOMEDCT:228549005	Reminiscence therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.4	Phytotherapy	UMLS:C0242388	UMLS:C0242388	UMLS:C0242388	Phytotherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.4	Phytotherapy	UMLS:C0242388	UMLS:C0242388	MESH:D008517	Phytotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.4	Phytotherapy	UMLS:C0242388	UMLS:C0242388	NCIT:C15250	Phytotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.4	Phytotherapy	UMLS:C0242388	UMLS:C0242388	SNOMEDCT:414392008	Phytotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.4	Phytotherapy	MESH:D008517	UMLS:C0242388	UMLS:C0242388	Phytotherapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.4	Phytotherapy	MESH:D008517	UMLS:C0242388	MESH:D008517	Phytotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.4	Phytotherapy	MESH:D008517	UMLS:C0242388	NCIT:C15250	Phytotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.4	Phytotherapy	MESH:D008517	UMLS:C0242388	SNOMEDCT:414392008	Phytotherapy	0.9	combo_crosswalk_from_mrconso.tsv
1.4.1	Phytoestrogen_Therapy	UMLS:C1541283	UMLS:C1541283	UMLS:C1541283	Phytoestrogen Therapy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
1.4.1	Phytoestrogen_Therapy	UMLS:C1541283	UMLS:C1541283	NCIT:C62679	Phytoestrogen Therapy	0.9	combo_crosswalk_from_mrconso.tsv
1.4.2	Herbal_Therapy	UMLS:C1533719	UMLS:C1533719	UMLS:C1533719			self
1.4.2	Herbal_Therapy	UMLS:C1533719	UMLS:C1533719	MESH:D029001	Herbal Medicine (discipline)	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	UMLS:C0242295	UMLS:C0242295	UMLS:C0242295			self
2.1	Dietary_Supplement	UMLS:C0242295	UMLS:C0242295	LOINC:LP99357-3	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	UMLS:C0242295	UMLS:C0242295	LOINC:MTHU035664	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	UMLS:C0242295	UMLS:C0242295	MESH:D019587	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	UMLS:C0242295	UMLS:C0242295	NCIT:C1505	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	UMLS:C0242295	UMLS:C0242295	SNOMEDCT:108961000	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	UMLS:C0242295	UMLS:C0242295	SNOMEDCT:226279009	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	UMLS:C0242295	UMLS:C0242295	SNOMEDCT:373453009	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	UMLS:C0242295	UMLS:C0242295	SNOMEDCT:373689005	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	MESH:D019587	UMLS:C0242295	UMLS:C0242295			self
2.1	Dietary_Supplement	MESH:D019587	UMLS:C0242295	LOINC:LP99357-3	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	MESH:D019587	UMLS:C0242295	LOINC:MTHU035664	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	MESH:D019587	UMLS:C0242295	MESH:D019587	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	MESH:D019587	UMLS:C0242295	NCIT:C1505	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	MESH:D019587	UMLS:C0242295	SNOMEDCT:108961000	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	MESH:D019587	UMLS:C0242295	SNOMEDCT:226279009	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	MESH:D019587	UMLS:C0242295	SNOMEDCT:373453009	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1	Dietary_Supplement	MESH:D019587	UMLS:C0242295	SNOMEDCT:373689005	Dietary Supplements	0.9	combo_crosswalk_from_mrconso.tsv
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CHEBI:18145	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CAS:1406-18-4	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CAS:18920-62-2	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CAS:2074-53-5	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CAS:215-798-8	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CAS:59-02-9	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CAS:606-803-8	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CHEBI:10336	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CHEBI:12343	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CHEBI:33229	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CHEBI:33234	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CHEBI:46509	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CHEMBL.COMPOUND:CHEMBL2108106	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	CHEMBL.COMPOUND:CHEMBL47	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	DRUGBANK:DB00163	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	DrugCentral:3613	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	DrugCentral:4280	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	HMDB:HMDB0001893	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	INCHIKEY:GVJHHUAWPYXKBD-IEOSBIPESA-N	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	KEGG.COMPOUND:C02477	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	MESH:D014810	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	MESH:D024502	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	MESH:M0104481	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/ikraph/ikraph_normalized_full.with_newly_normalized_20260123_v6_20260218.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	MESH:M0515672	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/ikraph/ikraph_normalized_full.with_newly_normalized_20260123_v6_20260218.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	PUBCHEM.COMPOUND:14985	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	RXCUI:11256	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	RXCUI:237099	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	UMLS:C0042874	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	UMLS:C0042890	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	UMLS:C0969677	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	UNII:H4N855PNZ1	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.1	Vitamin	UMLS:C0042890	CHEBI:18145	UNII:N9PR3490H9	Vitamin E		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.2	Mineral	UMLS:C0026162	CHEBI:46662	CHEBI:46662	mineral		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.2	Mineral	UMLS:C0026162	CHEBI:46662	UMLS:C0026162	mineral		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.3	Prebiotic	UMLS:C2717875	MESH:D056692	MESH:D056692	Prebiotics	0.9	combo_crosswalk_from_mrconso.tsv
2.1.3	Prebiotic	UMLS:C2717875	MESH:D056692	UMLS:C2717875	Prebiotics		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.1.4	Probiotic	UMLS:C0525033	MESH:D019936	MESH:D019936	Probiotics	0.9	combo_crosswalk_from_mrconso.tsv
2.1.4	Probiotic	UMLS:C0525033	MESH:D019936	UMLS:C0525033	Probiotics		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.2.1	Phytochemical	UMLS:C0577749	MESH:D064209	MESH:D064209	Phytochemicals	0.9	combo_crosswalk_from_mrconso.tsv
2.2.1	Phytochemical	UMLS:C0577749	MESH:D064209	UMLS:C0577749	Phytochemicals		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.2.2	Herb	UMLS:C0019240	UMLS:C0019240	UMLS:C0019240	Herb		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.2.2	Herb	UMLS:C0019240	UMLS:C0019240	NCIT:C180903	Herb	0.9	combo_crosswalk_from_mrconso.tsv
2.2.2	Herb	UMLS:C0019240	UMLS:C0019240	SNOMEDCT:256330001	Herb	0.9	combo_crosswalk_from_mrconso.tsv
2.2.2.1	Astragalus	UMLS:C0330845	NCBITaxon:20400	NCBITaxon:20400	Astragalus		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
2.2.2.1	Astragalus	UMLS:C0330845	NCBITaxon:20400	UMLS:C0330845	Astragalus		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.1	Anthroposophic_Medicine	UMLS:C2586030	UMLS:C2586030	UMLS:C2586030	Anthroposophical medicine (regime/therapy)		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.1	Anthroposophic_Medicine	UMLS:C2586030	UMLS:C2586030	SNOMEDCT:439062004	Anthroposophical medicine (regime/therapy)	0.9	combo_crosswalk_from_mrconso.tsv
3.2	Homeopathy	UMLS:C0684199	UMLS:C0684199	UMLS:C0684199	Homeopathy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.2	Homeopathy	UMLS:C0684199	UMLS:C0684199	MESH:D006705	Homeopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.2	Homeopathy	UMLS:C0684199	UMLS:C0684199	NCIT:C15718	Homeopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.2	Homeopathy	UMLS:C0684199	UMLS:C0684199	SNOMEDCT:151251003	Homeopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.2	Homeopathy	UMLS:C0684199	UMLS:C0684199	SNOMEDCT:182968001	Homeopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.2	Homeopathy	MESH:D006705	UMLS:C0684199	UMLS:C0684199	Homeopathy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.2	Homeopathy	MESH:D006705	UMLS:C0684199	MESH:D006705	Homeopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.2	Homeopathy	MESH:D006705	UMLS:C0684199	NCIT:C15718	Homeopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.2	Homeopathy	MESH:D006705	UMLS:C0684199	SNOMEDCT:151251003	Homeopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.2	Homeopathy	MESH:D006705	UMLS:C0684199	SNOMEDCT:182968001	Homeopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.3	Naturopathy	UMLS:C0027495	UMLS:C0027495	UMLS:C0027495	Naturopathy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.3	Naturopathy	UMLS:C0027495	UMLS:C0027495	MESH:D009324	Naturopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.3	Naturopathy	UMLS:C0027495	UMLS:C0027495	NCIT:C15283	Naturopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.3	Naturopathy	UMLS:C0027495	UMLS:C0027495	SNOMEDCT:439809005	Naturopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.3	Naturopathy	MESH:D009324	UMLS:C0027495	UMLS:C0027495	Naturopathy		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.3	Naturopathy	MESH:D009324	UMLS:C0027495	MESH:D009324	Naturopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.3	Naturopathy	MESH:D009324	UMLS:C0027495	NCIT:C15283	Naturopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.3	Naturopathy	MESH:D009324	UMLS:C0027495	SNOMEDCT:439809005	Naturopathy	0.9	combo_crosswalk_from_mrconso.tsv
3.4	Traditional_Medicine	UMLS:C0025131	UMLS:C0025131	UMLS:C0025131	Traditional Medicine		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.4	Traditional_Medicine	UMLS:C0025131	UMLS:C0025131	NCIT:C180905	Traditional Medicine	0.9	combo_crosswalk_from_mrconso.tsv
3.4	Traditional_Medicine	UMLS:C0025131	UMLS:C0025131	SNOMEDCT:773412008	Traditional Medicine	0.9	combo_crosswalk_from_mrconso.tsv
3.4	Traditional_Medicine	MESH:D008519	UMLS:C0015034	UMLS:C0015034	Ethnomedicine		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.4	Traditional_Medicine	MESH:D008519	UMLS:C0015034	MESH:D008519		0.9	combo_crosswalk_from_mrconso.tsv
3.4.1	Historical_Eclecticism	UMLS:C0949807	UMLS:C0949807	UMLS:C0949807			self
3.4.1	Historical_Eclecticism	UMLS:C0949807	UMLS:C0949807	MESH:D027681	Eclecticism, Historical	0.9	combo_crosswalk_from_mrconso.tsv
3.4.1	Historical_Eclecticism	MESH:D027681	UMLS:C0949807	UMLS:C0949807			self
3.4.1	Historical_Eclecticism	MESH:D027681	UMLS:C0949807	MESH:D027681	Eclecticism, Historical	0.9	combo_crosswalk_from_mrconso.tsv
3.4.2	Traditional_African_Medicine	UMLS:C0085093	UMLS:C0085093	UMLS:C0085093	Medicine, African Traditional		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.4.2	Traditional_African_Medicine	UMLS:C0085093	UMLS:C0085093	MESH:D016488	Medicine, African Traditional	0.9	combo_crosswalk_from_mrconso.tsv
3.4.2	Traditional_African_Medicine	MESH:D016488	UMLS:C0085093	UMLS:C0085093	Medicine, African Traditional		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.4.2	Traditional_African_Medicine	MESH:D016488	UMLS:C0085093	MESH:D016488	Medicine, African Traditional	0.9	combo_crosswalk_from_mrconso.tsv
3.4.3	Arabic_Medicine	UMLS:C0025121	UMLS:C0025121	UMLS:C0025121			self
3.4.3	Arabic_Medicine	UMLS:C0025121	UMLS:C0025121	MESH:D008514	Medicine, Arabic	0.9	combo_crosswalk_from_mrconso.tsv
3.4.3	Arabic_Medicine	MESH:D008514	UMLS:C0025121	UMLS:C0025121			self
3.4.3	Arabic_Medicine	MESH:D008514	UMLS:C0025121	MESH:D008514	Medicine, Arabic	0.9	combo_crosswalk_from_mrconso.tsv
3.4.3.1	Unani_Medicine	UMLS:C0376557	UMLS:C0376557	UMLS:C0376557			self
3.4.3.1	Unani_Medicine	UMLS:C0376557	UMLS:C0376557	MESH:D019367	Medicine, Unani	0.9	combo_crosswalk_from_mrconso.tsv
3.4.3.1	Unani_Medicine	UMLS:C0376557	UMLS:C0376557	SNOMEDCT:1259218001	Medicine, Unani	0.9	combo_crosswalk_from_mrconso.tsv
3.4.3.1	Unani_Medicine	MESH:D019367	UMLS:C0376557	UMLS:C0376557			self
3.4.3.1	Unani_Medicine	MESH:D019367	UMLS:C0376557	MESH:D019367	Medicine, Unani	0.9	combo_crosswalk_from_mrconso.tsv
3.4.3.1	Unani_Medicine	MESH:D019367	UMLS:C0376557	SNOMEDCT:1259218001	Medicine, Unani	0.9	combo_crosswalk_from_mrconso.tsv
3.4.4.1	Ayurvedic_Medicine	UMLS:C0025122	UMLS:C0025122	UMLS:C0025122			self
3.4.4.1	Ayurvedic_Medicine	UMLS:C0025122	UMLS:C0025122	MESH:D008515	Medicine, Ayurvedic	0.9	combo_crosswalk_from_mrconso.tsv
3.4.4.1	Ayurvedic_Medicine	UMLS:C0025122	UMLS:C0025122	SNOMEDCT:1259939000	Medicine, Ayurvedic	0.9	combo_crosswalk_from_mrconso.tsv
3.4.4.1	Ayurvedic_Medicine	UMLS:C0025122	UMLS:C0025122	SNOMEDCT:452091000124101	Medicine, Ayurvedic	0.9	combo_crosswalk_from_mrconso.tsv
3.4.4.1	Ayurvedic_Medicine	MESH:D008515	UMLS:C0025122	UMLS:C0025122			self
3.4.4.1	Ayurvedic_Medicine	MESH:D008515	UMLS:C0025122	MESH:D008515	Medicine, Ayurvedic	0.9	combo_crosswalk_from_mrconso.tsv
3.4.4.1	Ayurvedic_Medicine	MESH:D008515	UMLS:C0025122	SNOMEDCT:1259939000	Medicine, Ayurvedic	0.9	combo_crosswalk_from_mrconso.tsv
3.4.4.1	Ayurvedic_Medicine	MESH:D008515	UMLS:C0025122	SNOMEDCT:452091000124101	Medicine, Ayurvedic	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5	Traditional_East_Asian_Medicine	UMLS:C0025129	UMLS:C0025129	UMLS:C0025129			self
3.4.5	Traditional_East_Asian_Medicine	MESH:D008518	UMLS:C0025128	UMLS:C0025128			self
3.4.5	Traditional_East_Asian_Medicine	MESH:D008518	UMLS:C0025128	MESH:D008518		0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.1	Traditional_Chinese_Medicine	UMLS:C0025124	UMLS:C0025124	UMLS:C0025124			self
3.4.5.1	Traditional_Chinese_Medicine	UMLS:C0025124	UMLS:C0025124	MESH:D008516	Traditional Chinese Medicine	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.1	Traditional_Chinese_Medicine	UMLS:C0025124	UMLS:C0025124	SNOMEDCT:723688009	Traditional Chinese Medicine	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.1	Traditional_Chinese_Medicine	MESH:D008516	UMLS:C0025124	UMLS:C0025124			self
3.4.5.1	Traditional_Chinese_Medicine	MESH:D008516	UMLS:C0025124	MESH:D008516	Traditional Chinese Medicine	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.1	Traditional_Chinese_Medicine	MESH:D008516	UMLS:C0025124	SNOMEDCT:723688009	Traditional Chinese Medicine	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.1.1	Chinese_Herbal_Medicine	UMLS:C1273412	UMLS:C1273412	UMLS:C1273412	Chinese herbal medicine		/Users/drshika2/NodeNormalization/ (1)/semmed/semmed_normalized_full_with_pubchem.json
3.4.5.1.1	Chinese_Herbal_Medicine	UMLS:C1273412	UMLS:C1273412	SNOMEDCT:393109002	Chinese herbal medicine	0.9	combo_crosswalk_from_mrconso.tsv
3.4.5.1.1	Chinese_Herbal_Medicine	UMLS:C1273412	UMLS:C1273412	SNOMEDCT:394060007	Chinese herbal medicine	0.9	combo_crosswalk_from_mrconso.tsv
