preferred_identifier	preferred_label	evidence	source_file
CHEBI:135946	Sincalide	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:135948	Amifampridine	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:135986	Fluclorolone	ikraph	ikraph_edges_cleaned.csv
CHEBI:135989	Fluprednidene	ikraph	ikraph_edges_cleaned.csv
CHEBI:135996	Ibacitabine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:136004	Linsidomine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:136021	Phenylmercuric nitrate	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:136033	seractide	ikraph	ikraph_edges_cleaned.csv
CHEBI:136036	Cridanimod	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:136037	Corticorelin	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:136039	Phenibut	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:136040	Levomilnacipran	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:136531	13-oxo-9,11-octadecadienoic acid	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:136600	17alpha-ethynylestradiol 3-sulfate	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:136809	2-hydroxyethyl hexadecanoate	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:137228	Desmeninol	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:138089	perfluorooctanesulfonamide	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:138408	isoprostane	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:138424	1-acetyl-sn-glycero-3-phosphocholine	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:138502	Etazolate	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:138859	NBMPR	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:138889	6-diazo-5-oxo-L-norleucine	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:1391	Midomafetamine	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:140408	IODOHIPPURATE	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:140503	kaolin	ikraph	ikraph_edges_cleaned.csv
CHEBI:140674	N-methyl-N-pentylnitrosamine	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:140768	ascorbyl palmitate	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:141136	4,5-di-O-caffeoylquinic acid	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:141215	D-apiofuranose	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:141319	metam	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:141474	Malathion	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:141517	Tyloxapol	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:142058	F2-isoprostane	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:142245	erucamide	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:142546	YM 12617	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:142592	(E)-non-2-enal	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:1427	3-(3-hydroxyphenyl)propanoic acid	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:142851	glufosinate	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:143120	2-(6-methylpyridin-2-yl)-N-pyridin-4-ylquinazolin-4-amine	ikraph	ikraph_edges_cleaned.csv
CHEBI:143126	(2E)-2-benzylidene-3-(cyclohexylamino)indan-1-one	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:14314	Glucose-6-Phosphate	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:143353	Spongouridin	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:143355	HMMTIC	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:14336	glycerol 1-phosphate	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:143736	(E)-3-(4-methoxyphenyl)prop-2-enoic acid	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:144319	Diphenylguanidine	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:144353	Ditiocarb	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:144357	carba mix	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:145029	steviolmonoside	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:145373	Pexidartinib	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:145417	Rigosertib	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:145499	Donepezil	ikraph	ikraph_edges_cleaned.csv
CHEBI:145981	dinophysistoxin 2	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:145999	cinanserin	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:146193	NeuNGc	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:146195	3-acetyldeoxynivalenol	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:146245	SR 144528	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:147347	Tilorone	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:147399	(+)-halomon	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:147675	Idoxuridine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:149226	Fenoterol	ikraph	ikraph_edges_cleaned.csv
CHEBI:149463	2-phenylpropanal	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:149520	Polihexanide	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:14973	pyrazole	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:149906	Tanshinone I	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:152058	ethylmercuric chloride	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15333	zeatin	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15343	acetaldehyde	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15344	Acetoacetate	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15346	Coenzyme A	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15347	acetone	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15351	acetyl-CoA	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15354	Choline	ikraph	ikraph_edges_cleaned.csv
CHEBI:15355	Acetylcholine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15366	Acetic acid	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15367	Tretinoin	ikraph	ikraph_edges_cleaned.csv
CHEBI:15377	Water	ikraph	ikraph_edges_cleaned.csv
CHEBI:15379	Oxygen	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15384	limonene	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15401	aromadedrin	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15407	Ephedrine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15422	ATP	ikraph	ikraph_edges_cleaned.csv
CHEBI:15428	Glycine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15429	hydroxylamine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15440	Squalene	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15476	2-methylacetoacetyl-CoA	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15517	butyryl-CoA	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15525	palmitoyl-CoA	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15532	Myristoyl-Coa	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15533	octanoyl-CoA	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15534	oleoyl-CoA	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15544	Alprostadil	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15551	Dinoprostone	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15552	Epoprostenol	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15553	Dinoprost	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15554	U46609	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15555	PGD2	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15603	Leucine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15627	thromboxane A2	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15634	10-formyldihydrofolic acid	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:156361	L-2-amino-4-methoxy-trans-but-3-enoic acid	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15640	Leucovorin	ikraph	ikraph_edges_cleaned.csv
CHEBI:15647	Leukotriene B4	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:156473	cyclobutanes	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15650	leukotriene E4	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15651	leukotriene A4	ikraph	ikraph_edges_cleaned.csv
CHEBI:156577	Ritodrine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15676	Allantoin	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15698	Deoxycytidine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:157175	Enoxacin	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15725	trimethylenediamine	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15729	Ornithine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15732	FOSFONET	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15738	Staurosporine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15741	Succinic acid	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15746	Spermine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15751	ADP-glucose	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15756	Palmitic Acid	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:1576	Vanylglycol	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15760	Tyramine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15761	N-methylpyridinium	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15765	Levodopa	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15767	dichloromethane	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15768	diiodotyrosine	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15793	3-hydroxyanthranilic acid	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15811	Dexfosfoserine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15820	GDP-mannose	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15843	Arachidonate	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15854	Quinine	ikraph	ikraph_edges_cleaned.csv
CHEBI:15864	Luteolin	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15882	Phenol	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15889	sterol	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15918	dCMP	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15930	Atrazine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15940	Niacin	ikraph	ikraph_edges_cleaned.csv
CHEBI:15948	Lycopene	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15956	Biotin	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15963	Ribitol	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15971	Histidine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:15986	polynucleotide	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15996	GTP	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:15999	4-Hydroxyphenylpyruvic acid	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:16002	Glucaric acid	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:16007	methanethiol	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:16016	Glycerone	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:160246	Aminophenazone	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16027	AMP	ikraph	ikraph_edges_cleaned.csv
CHEBI:16032	androsterone	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16038	phosphatidylethanolamine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16039	ITP	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:16040	cytosine	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:16055	Rhamnose	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:16066	11-cis-retinal	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:16108	Dihydroxyacetone phosphate	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16112	Chlorogenate	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16113	Cholesterol	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16118	Berberine	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16119	shikimic acid	semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv
CHEBI:16130	Clofenotane	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16136	hydrogen sulfide	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16163	Carbocisteine	ikraph	ikraph_edges_cleaned.csv
CHEBI:16164	pyrogallol	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:161680	Aztreonam	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16170	mercury(0)	ikraph|semmeddb	/Users/drshika2/RTX-KG2/merged_ikraph_semmeddb_v5_pubchem/semmeddb_relationships_neo4j.csv|ikraph_edges_cleaned.csv
CHEBI:16171	NMN zwitterion	ikraph	ikraph_edges_cleaned.csv
